1.312000, 16.351734, 21.634244, 23.500861, 23.500861, 22.718832, 30.519955
1.326000, 16.655339, 21.730368, 23.616435, 23.616435, 22.718832, 30.808005
1.331000, 16.764091, 21.763784, 23.651941, 23.651941, 22.718832, 30.911186
1.335000, 16.851212, 21.790169, 23.823692, 23.823692, 22.718832, 30.993844
1.340000, 16.960261, 21.822715, 23.926906, 23.926906, 22.718832, 31.097305
1.345000, 17.069471, 21.854778, 24.065883, 24.065883, 22.896023, 31.200920
1.350000, 17.178840, 21.886356, 24.148793, 24.148793, 22.896023, 31.304685
1.354000, 17.266448, 21.911270, 24.223858, 24.223858, 22.896023, 31.387805
1.359000, 17.376096, 21.941975, 24.291495, 24.291495, 22.896023, 31.491836
1.363000, 17.463925, 21.966190, 24.352136, 24.352136, 23.109335, 31.575165
1.369000, 17.595847, 22.001928, 24.431142, 24.431142, 23.109335, 31.700328
1.373000, 17.683914, 22.025364, 24.454246, 24.454246, 23.109335, 31.783883
1.384000, 17.926572, 22.088203, 24.532526, 24.532526, 23.372649, 32.014109
1.388000, 18.014981, 22.110468, 24.607860, 24.607860, 23.372649, 32.097988
1.394000, 18.147759, 22.143279, 24.718961, 24.718961, 23.372649, 32.223963
1.398000, 18.236386, 22.164761, 24.821330, 24.821330, 23.372649, 32.308049
1.403000, 18.347289, 22.191172, 24.959781, 24.959781, 23.372649, 32.413271
1.407000, 18.436105, 22.211949, 25.042793, 25.042793, 23.671835, 32.497537
1.412000, 18.547242, 22.237478, 25.118595, 25.118595, 23.671835, 32.602980
1.417000, 18.658505, 22.262515, 25.219593, 25.219593, 23.671835, 32.708542
1.421000, 18.747604, 22.282191, 25.278949, 25.278949, 23.671835, 32.793077
1.426000, 18.859088, 22.306344, 25.356469, 25.356469, 23.934153, 32.898848
1.431000, 18.970691, 22.330004, 25.400970, 25.400970, 23.934153, 33.004734
1.435000, 19.060057, 22.348578, 25.440079, 25.440079, 23.934153, 33.089522
1.440000, 19.171869, 22.371351, 25.474088, 25.474088, 23.934153, 33.195604
1.444000, 19.261399, 22.389214, 25.489324, 25.489324, 23.934153, 33.280548
1.451000, 19.418246, 22.419715, 25.528306, 25.528306, 23.934153, 33.429359
1.454000, 19.485530, 22.432490, 25.539350, 25.539350, 23.934153, 33.493196
1.459000, 19.597756, 22.453386, 25.558520, 25.558520, 24.187546, 33.599672
1.464000, 19.710084, 22.473788, 25.579535, 25.579535, 24.187546, 33.706245
1.468000, 19.800019, 22.489753, 25.588977, 25.588977, 24.187546, 33.791573
1.473000, 19.912527, 22.509263, 25.595309, 25.595309, 24.187546, 33.898316
1.477000, 20.002602, 22.524515, 25.598729, 25.598729, 24.443343, 33.983777
1.482000, 20.115281, 22.543133, 25.599807, 25.599807, 24.443343, 34.090682
1.487000, 20.228051, 22.561256, 25.597852, 25.597852, 24.443343, 34.197675
1.491000, 20.318331, 22.575396, 25.593841, 25.593841, 24.443343, 34.283330
1.496000, 20.431260, 22.592625, 25.588033, 25.588033, 24.443343, 34.390473
1.500000, 20.521664, 22.606050, 25.584475, 25.584475, 24.767785, 34.476246
1.512000, 20.793189, 22.644418, 25.561967, 25.561967, 24.767785, 34.733859
1.517000, 20.906457, 22.659559, 25.550396, 25.550396, 24.767785, 34.841324
